Flow ID,Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Packet Count,Bytes,Label
275-flow,2026-04-04 23:42:22,47.101.250.38,76.4.108.183,54161,389,17,337,2901,Normal
276-flow,2026-04-04 23:42:23,84.75.248.190,227.24.43.23,52311,389,6,84,44991,Normal
277-flow,2026-04-04 23:42:24,146.87.38.191,83.57.58.239,21990,445,17,115,33610,Normal
278-flow,2026-04-04 23:42:25,38.204.190.216,232.112.159.35,50596,443,6,363,40076,NetBIOS
279-flow,2026-04-04 23:42:26,84.59.211.162,77.151.150.209,58171,389,17,273,29577,LDAP
280-flow,2026-04-04 23:42:27,198.183.252.68,132.88.29.177,10867,80,17,380,10302,Normal
281-flow,2026-04-04 23:42:28,221.37.140.12,119.113.113.253,49292,443,17,472,39684,Normal
282-flow,2026-04-04 23:42:29,204.68.54.247,217.166.227.131,24923,80,6,464,1494,Normal
283-flow,2026-04-04 23:42:30,201.202.86.100,63.45.221.40,10836,389,17,58,42983,LDAP
284-flow,2026-04-04 23:42:31,100.206.148.252,47.93.109.142,41836,445,6,242,32728,Normal
285-flow,2026-04-04 23:42:32,17.120.174.6,69.139.24.54,22355,445,17,131,33877,Normal
286-flow,2026-04-04 23:42:33,72.166.144.241,82.249.135.3,18244,443,17,215,6417,Normal
287-flow,2026-04-04 23:42:34,52.171.80.240,136.174.131.94,59477,80,17,224,21164,Normal
288-flow,2026-04-04 23:42:35,196.168.165.250,99.63.43.147,36371,443,6,174,28005,Normal
289-flow,2026-04-04 23:42:36,254.91.15.143,243.158.12.176,32106,443,17,408,6217,Normal
290-flow,2026-04-04 23:42:37,193.48.66.198,252.112.47.219,62285,389,6,287,27840,Normal
291-flow,2026-04-04 23:42:38,37.85.154.131,70.57.233.104,17418,443,6,197,12034,LDAP
292-flow,2026-04-04 23:42:39,120.233.48.145,117.58.105.218,49344,80,17,436,27452,Normal
293-flow,2026-04-04 23:42:40,158.175.191.143,8.107.112.61,54062,443,17,480,20091,Normal
294-flow,2026-04-04 23:42:41,26.214.176.23,212.4.181.67,43615,443,17,354,43168,NetBIOS
295-flow,2026-04-04 23:42:42,183.131.54.66,184.22.70.210,30256,80,17,362,26382,Normal
296-flow,2026-04-04 23:42:43,186.54.118.88,27.200.28.177,26097,80,17,277,31370,Normal
297-flow,2026-04-04 23:42:44,158.35.133.195,53.226.119.161,15864,80,17,100,35346,Normal
298-flow,2026-04-04 23:42:45,136.243.162.137,108.209.240.220,36056,80,6,191,18149,Normal
299-flow,2026-04-04 23:42:46,193.165.131.249,73.226.129.194,61480,443,17,91,11851,Normal
300-flow,2026-04-04 23:42:47,67.125.64.74,235.30.215.13,7357,389,17,495,33910,Normal
301-flow,2026-04-04 23:42:48,209.77.90.216,238.187.21.92,41779,445,6,173,10443,LDAP
302-flow,2026-04-04 23:42:49,5.104.154.147,230.18.176.28,18962,445,17,280,13250,NetBIOS
303-flow,2026-04-04 23:42:50,216.39.2.53,169.222.188.230,23282,443,6,285,41832,LDAP
304-flow,2026-04-04 23:42:51,131.79.72.160,154.66.1.29,10546,80,17,392,10553,Normal
305-flow,2026-04-04 23:42:52,142.166.97.230,169.157.105.90,52274,443,6,345,39225,NetBIOS
306-flow,2026-04-04 23:42:53,28.106.249.72,88.41.79.11,57585,80,6,226,7141,Normal
307-flow,2026-04-04 23:42:54,8.164.235.2,201.248.254.19,19551,443,6,248,2325,Normal
308-flow,2026-04-04 23:42:55,62.142.98.149,204.121.231.220,30772,443,6,480,14291,Normal
309-flow,2026-04-04 23:42:56,86.207.36.62,180.30.156.242,64440,445,6,237,22303,LDAP
310-flow,2026-04-04 23:42:57,116.177.147.171,116.143.64.185,52184,80,6,401,41482,Normal
311-flow,2026-04-04 23:42:58,3.192.87.65,113.102.138.122,3755,389,17,223,49907,Normal
312-flow,2026-04-04 23:42:59,246.125.205.226,112.229.178.128,39651,80,17,419,25652,NetBIOS
313-flow,2026-04-04 23:43:00,201.27.72.168,52.13.50.2,20245,389,17,165,11133,Normal
314-flow,2026-04-04 23:43:01,204.139.5.75,242.244.156.148,5245,389,17,65,22032,Normal
315-flow,2026-04-04 23:43:02,222.130.142.171,13.90.244.61,37095,389,6,386,3930,Normal
316-flow,2026-04-04 23:43:03,192.99.230.60,193.227.64.19,46753,80,6,470,46994,Normal
317-flow,2026-04-04 23:43:04,151.185.24.206,48.156.107.120,6077,389,6,52,14151,Normal
318-flow,2026-04-04 23:43:05,18.113.85.184,199.230.21.238,50217,443,17,130,3684,Normal
319-flow,2026-04-04 23:43:06,172.68.51.46,59.82.97.117,25863,443,6,151,21446,NetBIOS
320-flow,2026-04-04 23:43:07,127.131.189.218,82.243.254.194,43333,389,6,394,27579,Normal
321-flow,2026-04-04 23:43:08,33.215.128.96,5.103.13.172,8065,443,17,189,25217,Normal
322-flow,2026-04-04 23:43:09,76.147.33.210,179.142.222.188,24922,445,6,188,27894,Normal
323-flow,2026-04-04 23:43:10,67.3.141.195,164.251.112.10,39750,445,6,416,36074,NetBIOS
324-flow,2026-04-04 23:43:11,237.2.182.213,152.240.66.104,25363,445,6,77,15337,Normal
325-flow,2026-04-04 23:43:12,91.229.52.110,168.17.216.106,65117,80,6,69,1568,Normal
326-flow,2026-04-04 23:43:13,85.207.133.195,178.56.100.220,14798,389,6,228,15903,Normal
327-flow,2026-04-04 23:43:14,227.128.0.59,215.171.162.102,41321,443,6,85,46163,Normal
328-flow,2026-04-04 23:43:15,107.2.194.168,208.188.21.14,52937,445,17,499,16268,Normal
329-flow,2026-04-04 23:43:16,138.55.239.131,13.196.15.211,44694,80,6,179,42661,Normal
330-flow,2026-04-04 23:43:17,215.171.242.80,233.230.210.78,64244,445,6,133,452,Normal
331-flow,2026-04-04 23:43:18,150.177.128.174,72.176.169.76,3590,443,6,148,32671,Normal
332-flow,2026-04-04 23:43:19,95.22.159.129,215.189.221.127,32200,389,17,372,26953,LDAP
333-flow,2026-04-04 23:43:20,23.224.149.114,33.218.79.227,56846,443,17,134,5459,Normal
334-flow,2026-04-04 23:43:21,7.79.161.25,31.148.137.32,25395,80,17,484,31972,Normal
335-flow,2026-04-04 23:43:22,235.89.106.109,151.99.97.25,39207,445,17,350,22038,Normal
336-flow,2026-04-04 23:43:23,47.195.214.197,59.24.27.173,14310,445,17,474,34525,Normal
337-flow,2026-04-04 23:43:24,138.42.144.138,4.122.21.8,41184,443,6,241,48931,LDAP
338-flow,2026-04-04 23:43:25,68.58.120.147,178.250.132.110,50846,445,6,96,49014,Normal
339-flow,2026-04-04 23:43:26,128.83.160.172,134.107.234.149,24086,443,17,457,8184,Normal
340-flow,2026-04-04 23:43:27,129.198.135.37,224.209.103.108,13033,445,17,119,32520,Normal
341-flow,2026-04-04 23:43:28,27.104.27.221,38.148.6.186,19053,80,6,412,26521,Normal
342-flow,2026-04-04 23:43:29,88.42.86.109,36.136.73.174,26267,443,6,466,46528,Normal
343-flow,2026-04-04 23:43:30,245.172.71.219,187.216.102.142,63668,80,17,270,3051,Normal
344-flow,2026-04-04 23:43:31,125.80.58.74,229.244.209.147,54513,443,17,467,35135,LDAP
345-flow,2026-04-04 23:43:32,23.72.159.135,52.137.13.13,55841,445,17,288,11104,Normal
346-flow,2026-04-04 23:43:33,163.16.244.162,179.107.227.166,27977,389,17,427,46904,Normal
347-flow,2026-04-04 23:43:34,185.148.207.134,101.101.135.25,41396,389,6,196,6602,Normal
348-flow,2026-04-04 23:43:35,14.172.38.94,240.175.55.206,3384,443,17,82,20102,Normal
349-flow,2026-04-04 23:43:36,50.0.131.164,176.230.145.88,26243,445,17,254,48092,LDAP
350-flow,2026-04-04 23:43:37,195.148.9.61,33.85.134.11,59179,445,6,358,38945,Normal
351-flow,2026-04-04 23:43:38,5.60.31.49,190.3.189.220,59207,443,6,14,45110,LDAP
352-flow,2026-04-04 23:43:39,81.32.70.66,43.174.132.120,1938,445,17,355,1726,LDAP
353-flow,2026-04-04 23:43:40,84.252.122.250,201.89.232.132,62847,443,6,129,20963,LDAP
354-flow,2026-04-04 23:43:41,143.96.229.35,170.152.25.166,1844,80,6,22,47770,LDAP
355-flow,2026-04-04 23:43:42,131.60.220.228,101.2.207.238,40000,389,17,428,18650,Normal
356-flow,2026-04-04 23:43:43,36.133.126.108,41.190.46.80,5112,443,17,221,32341,LDAP
357-flow,2026-04-04 23:43:44,231.128.77.237,199.227.115.201,54725,445,6,193,16906,LDAP
358-flow,2026-04-04 23:43:45,187.63.61.52,203.165.201.70,9482,445,6,227,4018,Normal
359-flow,2026-04-04 23:43:46,155.149.166.77,88.57.127.70,19444,389,6,156,12972,Normal
360-flow,2026-04-04 23:43:47,222.174.169.109,199.94.128.211,62104,443,17,345,7628,LDAP
361-flow,2026-04-04 23:43:48,38.166.102.80,3.15.135.9,28294,443,6,319,22254,Normal
362-flow,2026-04-04 23:43:49,213.102.23.106,60.135.197.211,42617,445,6,142,16620,LDAP
363-flow,2026-04-04 23:43:50,191.158.180.30,213.3.136.248,22436,80,6,110,35260,LDAP
364-flow,2026-04-04 23:43:51,159.191.118.244,99.211.14.180,6062,445,17,491,35373,LDAP
365-flow,2026-04-04 23:43:52,139.131.128.240,78.91.227.202,3639,80,17,154,44667,Normal
366-flow,2026-04-04 23:43:53,177.150.187.3,229.54.32.211,40519,80,17,260,41983,NetBIOS
367-flow,2026-04-04 23:43:54,15.48.74.156,92.30.143.96,43863,445,17,393,31174,Normal
368-flow,2026-04-04 23:43:55,19.152.221.58,253.161.15.1,1392,80,17,308,20466,Normal
369-flow,2026-04-04 23:43:56,39.73.54.157,180.207.187.205,38547,389,17,174,16338,NetBIOS
370-flow,2026-04-04 23:43:57,16.183.4.79,202.251.180.38,28831,389,6,469,4971,Normal
371-flow,2026-04-04 23:43:58,249.7.249.129,15.146.204.166,18932,443,17,241,7094,LDAP
372-flow,2026-04-04 23:43:59,118.44.11.129,130.113.7.86,62412,445,6,482,42886,LDAP
373-flow,2026-04-04 23:44:00,224.218.113.58,19.125.40.209,63043,443,17,399,24245,Normal
374-flow,2026-04-04 23:44:01,69.5.106.101,4.218.218.107,2061,389,17,423,21562,Normal
375-flow,2026-04-04 23:44:02,87.112.171.30,45.47.36.68,27388,443,6,236,48280,Normal
376-flow,2026-04-04 23:44:03,13.127.125.225,15.252.238.98,46598,445,17,258,31439,NetBIOS
377-flow,2026-04-04 23:44:04,77.67.227.56,113.124.92.208,11456,445,17,31,27762,Normal
378-flow,2026-04-04 23:44:05,77.224.65.245,124.168.35.29,39697,445,6,171,41791,LDAP
379-flow,2026-04-04 23:44:06,189.245.241.75,95.187.19.5,19138,80,6,417,36276,Normal
380-flow,2026-04-04 23:44:07,204.221.169.220,193.152.146.209,35465,389,17,292,45628,Normal
381-flow,2026-04-04 23:44:08,56.136.150.201,248.99.7.76,2858,443,17,399,7873,Normal
382-flow,2026-04-04 23:44:09,200.229.104.27,253.113.215.96,32085,389,6,165,47879,Normal
383-flow,2026-04-04 23:44:10,159.174.14.99,17.223.61.82,46903,443,6,162,7086,NetBIOS
384-flow,2026-04-04 23:44:11,242.32.1.87,208.197.241.73,50596,445,6,89,31077,Normal
385-flow,2026-04-04 23:44:12,61.94.37.56,215.152.61.226,60235,80,17,37,17433,Normal
386-flow,2026-04-04 23:44:13,134.83.176.201,59.185.237.168,7128,389,6,233,22910,Normal
387-flow,2026-04-04 23:44:14,42.207.66.224,90.74.141.213,48076,80,6,223,8161,Normal
388-flow,2026-04-04 23:44:15,22.2.171.160,225.242.224.223,56966,443,17,408,47658,Normal
389-flow,2026-04-04 23:44:16,73.91.127.103,235.4.27.37,31829,443,6,98,17434,Normal
390-flow,2026-04-04 23:44:17,60.160.143.239,171.201.111.235,32686,389,17,307,18465,Normal
391-flow,2026-04-04 23:44:18,185.176.7.60,60.134.7.2,47880,80,6,2,24158,Normal
392-flow,2026-04-04 23:44:19,19.16.12.6,235.150.116.205,20557,445,17,400,32047,Normal
393-flow,2026-04-04 23:44:20,88.40.138.220,220.74.131.33,13561,389,17,79,3676,Normal
394-flow,2026-04-04 23:44:21,120.144.190.71,177.220.43.83,20621,389,17,431,43450,Normal
395-flow,2026-04-04 23:44:22,20.87.249.107,144.27.105.209,23459,443,6,338,32608,Normal
396-flow,2026-04-04 23:44:23,232.202.65.173,95.80.61.167,14450,445,17,41,21004,LDAP
397-flow,2026-04-04 23:44:24,120.142.178.100,181.185.165.13,63895,445,17,169,22146,Normal
398-flow,2026-04-04 23:44:25,163.172.248.95,164.188.43.186,41773,443,17,139,31808,LDAP
399-flow,2026-04-04 23:44:26,147.161.138.183,175.90.94.160,55130,445,17,419,4747,NetBIOS
400-flow,2026-04-04 23:44:27,39.182.226.230,101.131.102.248,63930,389,17,386,4264,Normal
401-flow,2026-04-04 23:44:28,222.29.145.33,236.29.173.227,54762,443,17,322,38632,Normal
402-flow,2026-04-04 23:44:29,144.122.255.27,55.255.208.195,59030,445,6,178,1391,Normal
403-flow,2026-04-04 23:44:30,19.72.44.89,188.56.97.123,45270,443,17,311,12360,LDAP
404-flow,2026-04-04 23:44:31,140.214.137.212,229.15.216.80,63659,443,17,323,6236,Normal
405-flow,2026-04-04 23:44:32,39.211.3.136,136.155.242.239,47725,389,6,20,46134,LDAP
406-flow,2026-04-04 23:44:33,245.198.21.66,173.31.12.225,47248,443,17,321,40287,LDAP
407-flow,2026-04-04 23:44:34,44.218.40.114,29.86.86.71,5067,80,6,143,37015,Normal
408-flow,2026-04-04 23:44:35,81.85.114.22,56.201.112.100,22133,389,6,151,42232,Normal
409-flow,2026-04-04 23:44:36,229.211.25.138,240.217.73.174,54382,443,6,224,16613,LDAP
410-flow,2026-04-04 23:44:37,163.66.62.110,120.88.59.163,31913,443,17,271,38148,Normal
411-flow,2026-04-04 23:44:38,208.64.128.160,148.148.160.47,48654,389,17,272,15104,Normal
412-flow,2026-04-04 23:44:39,250.203.247.8,18.2.220.172,14199,389,17,336,30148,Normal
413-flow,2026-04-04 23:44:40,31.105.68.143,32.198.71.101,61513,445,6,185,42697,Normal
414-flow,2026-04-04 23:44:41,234.3.6.49,127.61.53.34,34000,443,6,93,41519,Normal
415-flow,2026-04-04 23:44:42,166.163.11.125,12.206.137.191,39509,445,17,304,9253,Normal
416-flow,2026-04-04 23:44:43,132.62.74.102,2.86.126.129,21642,389,17,289,28307,Normal
417-flow,2026-04-04 23:44:44,160.153.13.125,24.139.188.114,41198,445,17,134,5122,Normal
418-flow,2026-04-04 23:44:45,160.220.180.137,128.232.119.216,44113,80,6,194,7594,Normal
419-flow,2026-04-04 23:44:46,36.149.201.197,166.55.52.94,28002,389,6,196,47311,Normal
420-flow,2026-04-04 23:44:47,135.131.251.144,46.157.13.14,26929,80,6,200,1157,LDAP
421-flow,2026-04-04 23:44:48,165.210.8.121,174.69.30.26,37924,445,6,381,11299,Normal
422-flow,2026-04-04 23:44:49,195.103.143.108,106.9.123.126,22606,80,17,359,23531,LDAP
423-flow,2026-04-04 23:44:50,77.20.70.22,203.221.166.168,3749,80,17,81,47134,Normal
424-flow,2026-04-04 23:44:51,124.115.147.232,201.225.97.19,50601,445,17,216,32712,Normal
425-flow,2026-04-04 23:44:52,66.142.173.69,205.104.198.184,28325,389,17,382,17381,Normal
426-flow,2026-04-04 23:44:53,91.146.94.181,121.225.81.210,8392,389,6,122,38800,LDAP
427-flow,2026-04-04 23:44:54,24.136.42.161,237.143.18.104,30140,445,17,437,24021,Normal
428-flow,2026-04-04 23:44:55,103.45.69.112,97.254.71.22,8871,445,6,159,2000,Normal
429-flow,2026-04-04 23:44:56,163.221.213.93,187.1.139.43,15646,445,17,11,27578,Normal
430-flow,2026-04-04 23:44:57,150.197.55.177,135.16.148.232,29445,80,17,204,38973,Normal
431-flow,2026-04-04 23:44:58,36.96.175.16,76.210.193.29,11264,389,6,297,42564,Normal
432-flow,2026-04-04 23:44:59,128.74.94.211,141.110.32.226,11756,445,17,238,44896,Normal
433-flow,2026-04-04 23:45:00,7.5.132.99,138.115.133.134,31805,80,6,309,47127,Normal
434-flow,2026-04-04 23:45:01,154.198.79.93,171.252.106.141,24000,389,17,242,26161,Normal
435-flow,2026-04-04 23:45:02,211.65.138.177,118.193.242.212,58160,443,17,430,45777,Normal
436-flow,2026-04-04 23:45:03,107.165.224.211,194.250.201.61,43474,389,17,473,25320,Normal
437-flow,2026-04-04 23:45:04,250.219.186.1,11.203.176.172,47734,389,17,209,38740,Normal
438-flow,2026-04-04 23:45:05,59.166.57.83,86.59.83.83,35069,80,17,235,20123,LDAP
439-flow,2026-04-04 23:45:06,113.35.118.185,73.30.52.152,60831,389,6,220,31211,LDAP
440-flow,2026-04-04 23:45:07,74.255.85.174,93.182.152.224,7001,443,17,290,13960,Normal
441-flow,2026-04-04 23:45:08,12.50.207.141,204.137.37.109,52620,80,17,433,24211,Normal
442-flow,2026-04-04 23:45:09,187.187.153.204,135.19.124.84,53472,445,6,248,4841,Normal
443-flow,2026-04-04 23:45:10,127.134.196.42,232.109.155.27,3935,389,17,290,48602,LDAP
444-flow,2026-04-04 23:45:11,167.75.66.208,238.171.247.99,65008,445,6,434,46254,Normal
445-flow,2026-04-04 23:45:12,59.106.206.213,101.56.153.55,62275,80,17,162,23685,Normal
446-flow,2026-04-04 23:45:13,248.183.107.89,106.34.185.5,51955,445,17,380,10145,Normal
447-flow,2026-04-04 23:45:14,17.17.215.224,38.184.97.71,62803,389,6,63,44922,Normal
448-flow,2026-04-04 23:45:15,221.76.69.237,11.197.1.246,47802,443,6,478,2424,Normal
449-flow,2026-04-04 23:45:16,153.9.155.206,141.114.22.48,44459,80,6,258,15327,Normal
450-flow,2026-04-04 23:45:17,33.165.128.24,2.227.27.61,34966,445,17,305,49562,Normal
451-flow,2026-04-04 23:45:18,224.174.127.93,41.221.1.145,42497,445,6,233,23051,NetBIOS
452-flow,2026-04-04 23:45:19,145.88.196.111,56.63.185.56,38737,443,17,314,38728,LDAP
453-flow,2026-04-04 23:45:20,140.9.123.172,4.154.114.11,11480,445,17,294,8591,Normal
454-flow,2026-04-04 23:45:21,250.173.150.240,116.242.241.242,27727,80,17,184,2951,LDAP
455-flow,2026-04-04 23:45:22,227.22.171.148,27.66.59.46,34583,389,6,315,26213,LDAP
456-flow,2026-04-04 23:45:23,82.23.208.224,174.29.32.189,19578,445,17,466,35875,Normal
457-flow,2026-04-04 23:45:24,181.219.111.70,129.222.193.165,24422,445,6,203,44671,LDAP
458-flow,2026-04-04 23:45:25,176.28.147.207,105.117.41.219,49472,80,6,338,48856,Normal
459-flow,2026-04-04 23:45:26,108.171.72.33,209.188.135.117,40850,80,6,487,10354,Normal
460-flow,2026-04-04 23:45:27,49.6.134.5,221.218.4.191,34420,80,6,352,3458,Normal
461-flow,2026-04-04 23:45:28,70.37.131.61,139.142.189.221,42079,389,6,211,35291,Normal
462-flow,2026-04-04 23:45:29,139.172.112.33,73.70.30.201,45154,80,17,449,29393,NetBIOS
463-flow,2026-04-04 23:45:30,137.239.124.47,126.97.42.17,28082,389,17,421,20931,Normal
464-flow,2026-04-04 23:45:31,192.132.209.106,8.92.200.48,34341,445,17,402,48491,Normal
465-flow,2026-04-04 23:45:32,143.68.249.96,80.24.144.1,34720,80,17,21,5210,Normal
466-flow,2026-04-04 23:45:33,63.145.65.253,15.128.50.162,2992,445,17,448,24287,LDAP
467-flow,2026-04-04 23:45:34,20.62.127.223,239.242.173.32,37299,80,17,282,20297,Normal
468-flow,2026-04-04 23:45:35,232.113.229.171,117.99.121.45,56909,389,17,251,46483,NetBIOS
469-flow,2026-04-04 23:45:36,80.182.87.135,155.178.191.44,52813,80,6,383,48294,LDAP
470-flow,2026-04-04 23:45:37,148.56.81.128,62.171.128.42,41130,443,6,14,31948,Normal
471-flow,2026-04-04 23:45:38,57.145.172.182,105.72.212.146,25540,443,17,398,9109,NetBIOS
472-flow,2026-04-04 23:45:39,142.99.109.96,8.10.232.64,55079,389,6,373,5960,Normal
473-flow,2026-04-04 23:45:40,233.0.184.172,212.120.248.175,34562,80,6,169,9417,Normal
474-flow,2026-04-04 23:45:41,66.28.47.240,235.204.162.46,46367,445,6,211,16570,Normal
475-flow,2026-04-04 23:45:42,192.124.206.250,231.10.158.196,21981,80,17,322,48315,Normal
476-flow,2026-04-04 23:45:43,237.134.202.170,67.54.228.120,25455,445,6,156,43336,NetBIOS
477-flow,2026-04-04 23:45:44,254.55.127.169,95.93.78.112,37515,443,17,237,7710,Normal
478-flow,2026-04-04 23:45:45,214.140.227.217,62.94.0.19,32856,445,17,348,30624,Normal
479-flow,2026-04-04 23:45:46,196.214.149.143,150.19.176.195,6759,445,17,136,10728,NetBIOS
480-flow,2026-04-04 23:45:47,61.123.122.88,134.246.8.13,17758,80,6,463,37955,Normal
481-flow,2026-04-04 23:45:48,127.107.28.133,36.113.32.108,23993,80,17,420,7330,Normal
482-flow,2026-04-04 23:45:49,186.228.247.157,233.144.102.161,39821,389,17,219,7980,Normal
483-flow,2026-04-04 23:45:50,142.145.65.79,39.179.91.127,46763,80,17,401,44717,Normal
484-flow,2026-04-04 23:45:51,129.57.131.69,163.174.92.142,55302,443,17,35,23961,Normal
485-flow,2026-04-04 23:45:52,115.216.107.234,4.215.94.136,27254,389,17,494,1524,Normal
486-flow,2026-04-04 23:45:53,172.97.32.124,177.253.40.162,26105,445,17,323,19193,Normal
487-flow,2026-04-04 23:45:54,160.152.102.228,104.117.68.126,41699,80,6,295,24211,Normal
488-flow,2026-04-04 23:45:55,157.186.43.51,239.217.58.212,13066,443,6,257,47583,Normal
489-flow,2026-04-04 23:45:56,113.101.195.174,36.152.14.227,10143,80,6,337,46395,Normal
490-flow,2026-04-04 23:45:57,87.84.183.187,39.8.147.64,4354,445,6,57,20748,Normal
491-flow,2026-04-04 23:45:58,195.240.42.49,231.127.1.31,10889,445,17,331,44433,NetBIOS
492-flow,2026-04-04 23:45:59,44.183.93.255,54.235.71.55,56797,445,17,496,41469,Normal
493-flow,2026-04-04 23:46:00,160.167.86.91,218.110.122.229,34203,389,17,138,15293,Normal
494-flow,2026-04-04 23:46:01,206.103.177.206,89.251.183.126,25698,389,6,41,17671,NetBIOS
495-flow,2026-04-04 23:46:02,58.85.117.202,227.160.222.20,36106,389,17,186,43257,LDAP
496-flow,2026-04-04 23:46:03,114.100.104.255,44.164.73.171,58298,389,17,311,32188,Normal
497-flow,2026-04-04 23:46:04,39.249.101.140,78.143.154.57,21558,389,6,429,37585,Normal
498-flow,2026-04-04 23:46:05,116.204.75.129,231.67.196.34,61606,80,6,102,31893,Normal
499-flow,2026-04-04 23:46:06,38.212.52.27,187.104.253.124,46911,445,17,471,10509,Normal
500-flow,2026-04-04 23:46:07,138.15.145.204,162.28.84.236,47333,443,17,322,36880,Normal
501-flow,2026-04-04 23:46:08,48.247.128.250,241.115.193.63,48126,389,6,380,10534,NetBIOS
502-flow,2026-04-04 23:46:09,165.251.31.48,102.130.48.63,13095,443,6,270,7303,LDAP
503-flow,2026-04-04 23:46:10,52.112.67.108,202.134.93.169,39051,389,6,277,38343,Normal
504-flow,2026-04-04 23:46:11,237.233.178.241,24.68.201.237,50368,445,6,206,34402,Normal
505-flow,2026-04-04 23:46:12,112.110.251.218,126.53.134.240,45453,389,17,158,30800,LDAP
506-flow,2026-04-04 23:46:13,70.235.34.90,55.208.137.20,47925,445,6,129,17871,NetBIOS
507-flow,2026-04-04 23:46:14,198.173.10.239,234.52.89.63,20380,443,6,264,27336,Normal
508-flow,2026-04-04 23:46:15,163.119.57.233,113.45.58.187,47711,80,17,322,20300,LDAP
509-flow,2026-04-04 23:46:16,64.72.82.123,57.22.165.115,56133,443,6,52,38176,Normal
510-flow,2026-04-04 23:46:17,185.9.180.170,48.49.65.119,25441,389,6,296,44627,Normal
511-flow,2026-04-04 23:46:18,30.235.169.11,157.51.179.164,59548,389,6,274,23954,Normal
512-flow,2026-04-04 23:46:19,214.224.79.212,125.214.58.81,55266,389,6,404,29585,NetBIOS
513-flow,2026-04-04 23:46:20,126.66.129.72,159.76.227.183,18310,445,6,371,24058,LDAP
514-flow,2026-04-04 23:46:21,191.92.134.19,104.190.229.21,54503,445,17,355,41262,Normal
515-flow,2026-04-04 23:46:22,118.238.65.137,208.201.70.117,51234,443,6,222,28789,Normal
516-flow,2026-04-04 23:46:23,110.6.31.31,173.225.129.164,63569,80,6,267,13786,Normal
517-flow,2026-04-04 23:46:24,232.116.166.113,234.184.29.181,38272,80,17,483,32496,Normal
518-flow,2026-04-04 23:46:25,191.74.78.19,143.0.38.203,32074,445,6,362,9126,Normal
519-flow,2026-04-04 23:46:26,12.129.124.161,15.158.86.203,39566,443,6,454,49138,LDAP
520-flow,2026-04-04 23:46:27,201.69.242.59,4.241.91.205,4071,443,6,413,42313,Normal
521-flow,2026-04-04 23:46:28,13.27.26.115,29.106.51.58,15800,445,17,379,18660,LDAP
522-flow,2026-04-04 23:46:29,26.122.40.158,236.37.196.174,62226,80,17,195,7484,Normal
